orderId,time,symbol,side,price,executedQty,buyorderid,pnlperc,pnlusd
153325210,2022-11-15 23:00:22.861,LITBUSD,BUY,0.697,227.60000000,0,0,0
6269654447,2022-11-16 01:00:22.415,ETHBUSD,BUY,1251.94,0.11500000,0,0,0
66066465,2022-11-16 01:00:26.894,QNTBUSD,BUY,119.4,1.14600000,0,0,0
181267384,2022-11-16 03:00:25.631,MASKBUSD,BUY,3.138,41.40000000,0,0,0
929527353,2022-11-16 04:00:22.423,DOGEBUSD,BUY,0.08803,1403.00000000,0,0,0
83657513,2022-11-16 04:00:25.970,PHABUSD,BUY,0.1582,702.00000000,0,0,0
83662347,2022-11-16 05:00:23.667,PHABUSD,SELL,0.15786291,701.00000000,83657513,-0.21,-0.3945000900000082
146786598,2022-11-16 05:00:29.524,OPBUSD,BUY,0.937,118.66000000,0,0.0,0.0
6271888412,2022-11-16 08:00:14.604,ETHBUSD,SELL,1244.55,0.11490000,6269654447,-0.59,-0.9743050000000153
1471772833,2022-11-16 08:00:26.197,BNBBUSD,BUY,277.2,0.40600000,0,0.0,0.0
105793827,2022-11-16 08:00:27.586,INJBUSD,BUY,1.834,58.40000000,0,0.0,0.0
561101870,2022-11-16 09:00:04.778,ATOMBUSD,SELL,10.28749342,12.16000000,560070317,-3.62,-4.913400012799997
1471860123,2022-11-16 09:00:08.394,BNBBUSD,SELL,273.6,0.40500000,1471772833,-1.3,-1.7351999999999776
153376359,2022-11-16 09:00:21.855,LITBUSD,SELL,0.697,227.40000000,153325210,0.0,-0.13939999999999486
7108411859,2022-11-16 11:00:16.093,BTCBUSD,SELL,16710.94836638,0.01059000,7079631043,0.13,0.22944269992470367
931009434,2022-11-16 12:00:11.807,DOGEBUSD,SELL,0.08643,1401.00000000,929527353,-1.82,-2.4176599999999837
146930336,2022-11-16 13:00:19.198,OPBUSD,SELL,0.901,118.54000000,146786598,-3.84,-4.37988
803086388,2022-11-16 15:00:14.901,MATICBUSD,SELL,0.8955,155.30000000,798619103,-3.28,-4.9062999999999874
153442416,2022-11-16 19:00:26.100,LITBUSD,BUY,0.718,207.00000000,0,0,0
288584385,2022-11-16 22:00:29.612,DYDXBUSD,BUY,2.281,58.82000000,0,0,0
330478381,2022-11-16 22:00:34.994,SUSHIBUSD,BUY,1.282,99.40000000,0,0,0
932828428,2022-11-17 00:00:25.142,DOGEBUSD,BUY,0.08553,1415.00000000,0,0,0
288729042,2022-11-17 01:00:09.250,DYDXBUSD,SELL,2.28017954,58.76000000,288584385,-0.04,-0.18507022960000086
7120146893,2022-11-17 01:00:27.285,BTCBUSD,BUY,16688.18919424,0.00695000,0,0.0,0.0
311894950,2022-11-17 02:00:24.590,UNIBUSD,SELL,6.02,31.13000000,310953358,1.35,2.3121999999999616
33113797,2022-11-17 03:00:08.433,BNXBUSD,SELL,147.1,1.13600000,33051424,0.14,0.22719999999998208
7121579307,2022-11-17 03:00:12.851,BTCBUSD,SELL,16565.02,0.00695000,7120146893,-0.74,-0.856025899968003
33117442,2022-11-17 06:00:23.315,BNXBUSD,BUY,147.8,0.90400000,0,0,0
33121222,2022-11-17 08:00:06.694,BNXBUSD,SELL,145.9,0.90400000,33117442,-1.29,-1.7176000000000045
66463119,2022-11-17 08:00:19.365,QNTBUSD,SELL,115.9,1.14400000,66066465,-2.93,-4.242800000000017
66471316,2022-11-17 09:00:29.537,QNTBUSD,BUY,115.8,1.19700000,0,0,0
934175690,2022-11-17 10:00:05.846,DOGEBUSD,SELL,0.08447865,1414.00000000,932828428,-1.23,-1.5721388999999846
66514883,2022-11-17 13:00:17.075,QNTBUSD,SELL,115.1,1.19600000,66471316,-0.6,-0.9530000000000314
153562286,2022-11-17 15:00:10.615,LITBUSD,SELL,0.71,206.80000000,153442416,-1.11,-1.7980000000000018
66560577,2022-11-17 16:00:28.066,QNTBUSD,BUY,115.4,1.25600000,0,0,0
105987132,2022-11-17 17:00:07.115,INJBUSD,SELL,1.729,58.40000000,105793827,-5.73,-6.131999999999991
153574898,2022-11-17 17:00:27.292,LITBUSD,BUY,0.718,198.80000000,0,0.0,0.0
7134626319,2022-11-17 19:00:24.349,BTCBUSD,BUY,16697.06,0.00812000,0,0,0
84029571,2022-11-17 19:00:30.575,PHABUSD,BUY,0.16041034,803.00000000,0,0,0
7135278954,2022-11-17 20:00:06.171,BTCBUSD,SELL,16606.71,0.00812000,7134626319,-0.54,-0.7336420000000317
84045212,2022-11-17 21:00:11.301,PHABUSD,SELL,0.1615,803.00000000,84029571,0.68,0.8749969799999917
7135831239,2022-11-17 21:00:21.321,BTCBUSD,BUY,16688.2369335,0.00812000,0,0.0,0.0
935625305,2022-11-17 21:00:22.706,DOGEBUSD,BUY,0.08487062,1518.00000000,0,0.0,0.0
172747361,2022-11-17 23:00:21.328,BANDBUSD,BUY,2.037,60.10000000,0,0,0
33150263,2022-11-17 23:00:23.438,BNXBUSD,BUY,152.7,0.76100000,0,0,0
172767612,2022-11-18 00:00:07.252,BANDBUSD,SELL,1.998,60.00000000,172747361,-1.91,-2.543700000000001
84069010,2022-11-18 02:00:28.527,PHABUSD,BUY,0.16,728.00000000,0,0,0
6288964749,2022-11-18 03:00:26.487,ETHBUSD,BUY,1226.5,0.09020000,0,0,0
147598294,2022-11-18 03:00:29.469,OPBUSD,BUY,0.919,114.42000000,0,0,0
6289251568,2022-11-18 04:00:13.472,ETHBUSD,SELL,1218.87,0.09010000,6288964749,-0.62,-0.8101130000000154
84075434,2022-11-18 04:00:21.889,PHABUSD,SELL,0.1615,728.00000000,84069010,0.94,1.0919999999999987
153614594,2022-11-18 05:00:13.827,LITBUSD,SELL,0.713,198.60000000,153574898,-0.7,-1.1366000000000156
84081468,2022-11-18 06:00:41.739,PHABUSD,BUY,0.16,783.00000000,0,0,0
937069685,2022-11-18 12:00:13.966,DOGEBUSD,SELL,0.08528,1516.00000000,935625305,0.48,0.45087884000000145
7148157400,2022-11-18 14:59:57.222,BTCBUSD,SELL,16682.88,0.00812000,7135831239,-0.03,-0.043498300019990666
184354119,2022-11-18 15:00:06.793,MASKBUSD,SELL,3.124,41.30000000,181267384,-0.45,-0.8919999999999959
184394112,2022-11-18 16:00:33.404,MASKBUSD,BUY,3.121,35.00000000,0,0,0
184426147,2022-11-18 17:00:14.306,MASKBUSD,SELL,3.07615714,35.00000000,184394112,-1.44,-1.569500099999999
331067196,2022-11-18 18:00:21.896,SUSHIBUSD,SELL,1.199,99.30000000,330478381,-6.47,-8.370100000000008
153664033,2022-11-18 18:00:44.425,LITBUSD,BUY,0.726,158.50000000,0,0.0,0.0
61183209,2022-11-18 19:00:35.529,MDXBUSD,BUY,0.0824,1327.50000000,0,0,0
61185620,2022-11-18 20:00:10.670,MDXBUSD,SELL,0.0821,1327.50000000,61183209,-0.36,-0.3982499999999902
331103096,2022-11-18 21:00:30.559,SUSHIBUSD,BUY,1.212,100.50000000,0,0,0
1475552417,2022-11-18 22:00:28.404,BNBBUSD,BUY,273.8,0.42200000,0,0,0
331129524,2022-11-19 00:00:17.591,SUSHIBUSD,SELL,1.213,100.40000000,331103096,0.08,-0.020799999999979946
36430239,2022-11-19 00:00:38.170,RNDRBUSD,BUY,0.476,220.00000000,0,0.0,0.0
36431810,2022-11-19 01:00:20.708,RNDRBUSD,SELL,0.471,220.00000000,36430239,-1.05,-1.1000000000000085
153704822,2022-11-19 02:00:09.675,LITBUSD,SELL,0.717,158.30000000,153664033,-1.24,-1.5698999999999899
938250720,2022-11-19 05:00:29.635,DOGEBUSD,BUY,0.08426,1239.00000000,0,0,0
331176940,2022-11-19 05:00:43.441,SUSHIBUSD,BUY,1.199,82.70000000,0,0,0
938357929,2022-11-19 06:00:10.745,DOGEBUSD,SELL,0.0835,1239.00000000,938250720,-0.9,-0.9416399999999925
